Tipo,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-01,Jan-2007,PC,Percentage,0,Units,,,5.877619,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-02,Feb-2007,PC,Percentage,0,Units,,,5.80925,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-03,Mar-2007,PC,Percentage,0,Units,,,5.736818,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-04,Apr-2007,PC,Percentage,0,Units,,,5.909722,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-05,May-2007,PC,Percentage,0,Units,,,5.920869,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-06,Jun-2007,PC,Percentage,0,Units,,,6.20475,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-07,Jul-2007,PC,Percentage,0,Units,,,6.149773,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-08,Aug-2007,PC,Percentage,0,Units,,,5.925909,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-09,Sep-2007,PC,Percentage,0,Units,,,5.992105,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-10,Oct-2007,PC,Percentage,0,Units,,,6.174348,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-11,Nov-2007,PC,Percentage,0,Units,,,6.025455,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2007-12,Dec-2007,PC,Percentage,0,Units,,,6.207632,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-01,Jan-2008,PC,Percentage,0,Units,,,6.076428,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-02,Feb-2008,PC,Percentage,0,Units,,,6.294524,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-03,Mar-2008,PC,Percentage,0,Units,,,6.085526,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-04,Apr-2008,PC,Percentage,0,Units,,,6.170476,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-05,May-2008,PC,Percentage,0,Units,,,6355,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-06,Jun-2008,PC,Percentage,0,Units,,,6.58675,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-07,Jul-2008,PC,Percentage,0,Units,,,6.366522,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-08,Aug-2008,PC,Percentage,0,Units,,,5.8625,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-09,Sep-2008,PC,Percentage,0,Units,,,5.645909,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-10,Oct-2008,PC,Percentage,0,Units,,,5.215227,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-11,Nov-2008,PC,Percentage,0,Units,,,4.94075,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2008-12,Dec-2008,PC,Percentage,0,Units,,,4.215714,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-01,Jan-2009,PC,Percentage,0,Units,,,4.08575,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-02,Feb-2009,PC,Percentage,0,Units,,,4253,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-03,Mar-2009,PC,Percentage,0,Units,,,4.327727,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-04,Apr-2009,PC,Percentage,0,Units,,,4512,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-05,May-2009,PC,Percentage,0,Units,,,5.004286,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-06,Jun-2009,PC,Percentage,0,Units,,,5.556667,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-07,Jul-2009,PC,Percentage,0,Units,,,5.487826,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-08,Aug-2009,PC,Percentage,0,Units,,,5.53325,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-09,Sep-2009,PC,Percentage,0,Units,,,5.323637,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-10,Oct-2009,PC,Percentage,0,Units,,,5.450238,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-11,Nov-2009,PC,Percentage,0,Units,,,5.466667,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2009-12,Dec-2009,PC,Percentage,0,Units,,,5.473095,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-01,Jan-2010,PC,Percentage,0,Units,,,5.5575,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-02,Feb-2010,PC,Percentage,0,Units,,,5.4775,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-03,Mar-2010,PC,Percentage,0,Units,,,5.62,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-04,Apr-2010,PC,Percentage,0,Units,,,5795,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-05,May-2010,PC,Percentage,0,Units,,,5.48,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-06,Jun-2010,PC,Percentage,0,Units,,,5.3275,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-07,Jul-2010,PC,Percentage,0,Units,,,5145,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-08,Aug-2010,PC,Percentage,0,Units,,,4.97,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-09,Sep-2010,PC,Percentage,0,Units,,,5.0025,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-10,Oct-2010,PC,Percentage,0,Units,,,5085,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-11,Nov-2010,PC,Percentage,0,Units,,,5.3775,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2010-12,Dec-2010,PC,Percentage,0,Units,,,5555,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-01,Jan-2011,PC,Percentage,0,Units,,,5.52,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-02,Feb-2011,PC,Percentage,0,Units,,,5.61,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-03,Mar-2011,PC,Percentage,0,Units,,,5435,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-04,Apr-2011,PC,Percentage,0,Units,,,5.5125,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-05,May-2011,PC,Percentage,0,Units,,,5325,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-06,Jun-2011,PC,Percentage,0,Units,,,5.16,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-07,Jul-2011,PC,Percentage,0,Units,,,5.02,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-08,Aug-2011,PC,Percentage,0,Units,,,4.4925,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-09,Sep-2011,PC,Percentage,0,Units,,,4.2025,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-10,Oct-2011,PC,Percentage,0,Units,,,4.37,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-11,Nov-2011,PC,Percentage,0,Units,,,4.0825,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2011-12,Dec-2011,PC,Percentage,0,Units,,,3825,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-01,Jan-2012,PC,Percentage,0,Units,,,3795,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-02,Feb-2012,PC,Percentage,0,Units,,,3.97,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-03,Mar-2012,PC,Percentage,0,Units,,,4.15,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-04,Apr-2012,PC,Percentage,0,Units,,,3.8575,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-05,May-2012,PC,Percentage,0,Units,,,3.2775,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-06,Jun-2012,PC,Percentage,0,Units,,,2995,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-07,Jul-2012,PC,Percentage,0,Units,,,2.8875,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-08,Aug-2012,PC,Percentage,0,Units,,,3.1875,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-09,Sep-2012,PC,Percentage,0,Units,,,3.0925,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-10,Oct-2012,PC,Percentage,0,Units,,,3.0225,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-11,Nov-2012,PC,Percentage,0,Units,,,3.0875,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2012-12,Dec-2012,PC,Percentage,0,Units,,,3.2275,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-01,Jan-2013,PC,Percentage,0,Units,,,3.3975,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-02,Feb-2013,PC,Percentage,0,Units,,,3.4975,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-03,Mar-2013,PC,Percentage,0,Units,,,3.5125,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-04,Apr-2013,PC,Percentage,0,Units,,,3245,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-05,May-2013,PC,Percentage,0,Units,,,3225,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-06,Jun-2013,PC,Percentage,0,Units,,,3.54,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-07,Jul-2013,PC,Percentage,0,Units,,,3.75,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-08,Aug-2013,PC,Percentage,0,Units,,,3.86,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-09,Sep-2013,PC,Percentage,0,Units,,,4,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-10,Oct-2013,PC,Percentage,0,Units,,,3.97,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-11,Nov-2013,PC,Percentage,0,Units,,,4.13,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2013-12,Dec-2013,PC,Percentage,0,Units,,,4.24,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-01,Jan-2014,PC,Percentage,0,Units,,,4.18,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-02,Feb-2014,PC,Percentage,0,Units,,,4.12,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-03,Mar-2014,PC,Percentage,0,Units,,,4.1,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-04,Apr-2014,PC,Percentage,0,Units,,,4.03,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-05,May-2014,PC,Percentage,0,Units,,,3.78,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-06,Jun-2014,PC,Percentage,0,Units,,,3.7,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-07,Jul-2014,PC,Percentage,0,Units,,,3.47,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-08,Aug-2014,PC,Percentage,0,Units,,,3.41,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-09,Sep-2014,PC,Percentage,0,Units,,,3.55,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-10,Oct-2014,PC,Percentage,0,Units,,,3.32,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-11,Nov-2014,PC,Percentage,0,Units,,,3.26,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2014-12,Dec-2014,PC,Percentage,0,Units,,,2.96,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-01,Jan-2015,PC,Percentage,0,Units,,,2.64,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-02,Feb-2015,PC,Percentage,0,Units,,,2.5,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-03,Mar-2015,PC,Percentage,0,Units,,,2.48,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-04,Apr-2015,PC,Percentage,0,Units,,,2.41,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-05,May-2015,PC,Percentage,0,Units,,,2.88,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-06,Jun-2015,PC,Percentage,0,Units,,,2.98,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-07,Jul-2015,PC,Percentage,0,Units,,,2.9,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-08,Aug-2015,PC,Percentage,0,Units,,,2.72,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-09,Sep-2015,PC,Percentage,0,Units,,,2.7,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-10,Oct-2015,PC,Percentage,0,Units,,,2.62,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-11,Nov-2015,PC,Percentage,0,Units,,,2.85,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2015-12,Dec-2015,PC,Percentage,0,Units,,,2.85,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-01,Jan-2016,PC,Percentage,0,Units,,,2.73,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-02,Feb-2016,PC,Percentage,0,Units,,,2.48,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-03,Mar-2016,PC,Percentage,0,Units,,,2.57,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-04,Apr-2016,PC,Percentage,0,Units,,,2.52,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-05,May-2016,PC,Percentage,0,Units,,,2.32,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-06,Jun-2016,PC,Percentage,0,Units,,,2.12,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-07,Jul-2016,PC,Percentage,0,Units,,,1.93,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-08,Aug-2016,PC,Percentage,0,Units,,,1.88,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-09,Sep-2016,PC,Percentage,0,Units,,,1.99,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-10,Oct-2016,PC,Percentage,0,Units,,,2.2,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-11,Nov-2016,PC,Percentage,0,Units,,,2.51,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2016-12,Dec-2016,PC,Percentage,0,Units,,,2.79,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,2.73,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-02,Feb-2017,PC,Percentage,0,Units,,,2.75,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-03,Mar-2017,PC,Percentage,0,Units,,,2.81,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,2.56,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-05,May-2017,PC,Percentage,0,Units,,,2.54,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-06,Jun-2017,PC,Percentage,0,Units,,,2.41,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-07,Jul-2017,PC,Percentage,0,Units,,,2.64,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,2.6,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-09,Sep-2017,PC,Percentage,0,Units,,,2.7,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-10,Oct-2017,PC,Percentage,0,Units,,,2.78,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,,,2.57,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,2.58,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,2.75,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,,,2.86,,
IRLT,"Long-term interest rates, Per cent per annum",AUS,Australia,M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,,,2.72,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-01,Jan-2007,NATUSD,National currency per US dollar,0,Units,,,1.277217,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-02,Feb-2007,NATUSD,National currency per US dollar,0,Units,,,1.27695,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-03,Mar-2007,NATUSD,National currency per US dollar,0,Units,,,1.261091,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-04,Apr-2007,NATUSD,National currency per US dollar,0,Units,,,1.209476,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-05,May-2007,NATUSD,National currency per US dollar,0,Units,,,1.212522,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-06,Jun-2007,NATUSD,National currency per US dollar,0,Units,,,1.187524,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-07,Jul-2007,NATUSD,National currency per US dollar,0,Units,,,1.152864,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-08,Aug-2007,NATUSD,National currency per US dollar,0,Units,,,1.207087,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-09,Sep-2007,NATUSD,National currency per US dollar,0,Units,,,1.1818,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-10,Oct-2007,NATUSD,National currency per US dollar,0,Units,,,1.112913,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-11,Nov-2007,NATUSD,National currency per US dollar,0,Units,,,1.1165,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2007-12,Dec-2007,NATUSD,National currency per US dollar,0,Units,,,1.14625,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-01,Jan-2008,NATUSD,National currency per US dollar,0,Units,,,1.134047,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-02,Feb-2008,NATUSD,National currency per US dollar,0,Units,,,1.096048,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-03,Mar-2008,NATUSD,National currency per US dollar,0,Units,,,1.084476,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-04,Apr-2008,NATUSD,National currency per US dollar,0,Units,,,1.075955,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-05,May-2008,NATUSD,National currency per US dollar,0,Units,,,1.053182,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-06,Jun-2008,NATUSD,National currency per US dollar,0,Units,,,1.051857,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-07,Jul-2008,NATUSD,National currency per US dollar,0,Units,,,1.039043,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-08,Aug-2008,NATUSD,National currency per US dollar,0,Units,,,1.134524,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-09,Sep-2008,NATUSD,National currency per US dollar,0,Units,,,1.222591,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-10,Oct-2008,NATUSD,National currency per US dollar,0,Units,,,1.463435,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-11,Nov-2008,NATUSD,National currency per US dollar,0,Units,,,1.5211,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2008-12,Dec-2008,NATUSD,National currency per US dollar,0,Units,,,1.49375,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-01,Jan-2009,NATUSD,National currency per US dollar,0,Units,,,1.4901,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-02,Feb-2009,NATUSD,National currency per US dollar,0,Units,,,1.5381,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-03,Mar-2009,NATUSD,National currency per US dollar,0,Units,,,1.503273,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-04,Apr-2009,NATUSD,National currency per US dollar,0,Units,,,1.397818,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-05,May-2009,NATUSD,National currency per US dollar,0,Units,,,1.306476,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-06,Jun-2009,NATUSD,National currency per US dollar,0,Units,,,1.246577,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-07,Jul-2009,NATUSD,National currency per US dollar,0,Units,,,1.24387,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-08,Aug-2009,NATUSD,National currency per US dollar,0,Units,,,1.197333,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-09,Sep-2009,NATUSD,National currency per US dollar,0,Units,,,1.160273,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-10,Oct-2009,NATUSD,National currency per US dollar,0,Units,,,1.104273,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-11,Nov-2009,NATUSD,National currency per US dollar,0,Units,,,1.087857,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2009-12,Dec-2009,NATUSD,National currency per US dollar,0,Units,,,1.109957,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-01,Jan-2010,NATUSD,National currency per US dollar,0,Units,,,1096,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-02,Feb-2010,NATUSD,National currency per US dollar,0,Units,,,1.1287,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-03,Mar-2010,NATUSD,National currency per US dollar,0,Units,,,1.096478,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-04,Apr-2010,NATUSD,National currency per US dollar,0,Units,,,1.080636,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-05,May-2010,NATUSD,National currency per US dollar,0,Units,,,1.151571,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-06,Jun-2010,NATUSD,National currency per US dollar,0,Units,,,1172,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-07,Jul-2010,NATUSD,National currency per US dollar,0,Units,,,1.141364,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-08,Aug-2010,NATUSD,National currency per US dollar,0,Units,,,1.1115,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-09,Sep-2010,NATUSD,National currency per US dollar,0,Units,,,1.065591,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-10,Oct-2010,NATUSD,National currency per US dollar,0,Units,,,1.020095,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-11,Nov-2010,NATUSD,National currency per US dollar,0,Units,,,1.011955,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2010-12,Dec-2010,NATUSD,National currency per US dollar,0,Units,,,1.006217,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2011-01,Jan-2011,NATUSD,National currency per US dollar,0,Units,,,1.003333,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2011-02,Feb-2011,NATUSD,National currency per US dollar,0,Units,,,0.9914,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2011-03,Mar-2011,NATUSD,National currency per US dollar,0,Units,,,0.9889565,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2011-04,Apr-2011,NATUSD,National currency per US dollar,0,Units,,,0.9447143,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2011-05,May-2011,NATUSD,National currency per US dollar,0,Units,,,0.9374545,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2011-06,Jun-2011,NATUSD,National currency per US dollar,0,Units,,,0.9419546,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2011-07,Jul-2011,NATUSD,National currency per US dollar,0,Units,,,0.9281428,,
CCUS,"Currency exchange rates, monthly average",AUS,Australia,M,Monthly,2011-08,Aug-2011,NATUSD,National currency per US dollar,0,Units,,,0.9524783,,
